Age,Gender,AnnualIncome,SpendingScore,PurchaseHistory,MembershipDuration,FeedbackScore,ChurnIndicator,Age_Standardized,AnnualIncome_Standardized,SpendingScore_Standardized,PurchaseHistory_Standardized,MembershipDuration_Standardized,FeedbackScore_Standardized,Age_Normalized,AnnualIncome_Normalized,SpendingScore_Normalized,PurchaseHistory_Normalized,MembershipDuration_Normalized,FeedbackScore_Normalized
61,Male,93148,97,1,8,4,1,1.1638339942568494,0.7274208370032972,1.6069969598289444,-1.63978738901269,1.1290713923263032,-0.3661005245988848,0.8431372549019608,0.7013844800124749,0.9795918367346937,0.0,0.875,0.375
38,Male,60357,39,15,4,2,1,-0.4001848119311455,-0.556753721025726,-0.3901280384585802,0.9850723692971269,-0.4029115009251256,-1.1611070926746387,0.3921568627450981,0.3361513015003175,0.38775510204081626,0.7777777777777777,0.375,0.125
50,Male,60881,2,15,8,6,0,0.41582499999302575,-0.5362326186376558,-1.6641560546075183,0.9850723692971269,1.1290713923263032,0.42890604347686917,0.6274509803921569,0.3419877256880632,0.01020408163265306,0.7777777777777777,0.875,0.625
46,Female,85141,50,17,9,6,0,0.1438217293516353,0.4138474270390268,-0.011362952576463444,1.360052334769958,1.5120671156391603,0.42890604347686917,0.5490196078431373,0.6122007997237724,0.5,0.8888888888888888,1.0,0.625
36,Male,61801,77,7,2,9,0,-0.5361864472518407,-0.5002032022311205,0.9183331673160049,-0.514847492594197,-1.16890294755084,1.6214158955905003,0.3529411764705882,0.3522348826589145,0.7755102040816326,0.33333333333333326,0.125,1.0
25,Female,76226,58,5,6,5,0,-1.2841954415156644,0.06471454957787162,0.2641025644287123,-0.889827458067028,0.36307994570058877,0.03140275943899218,0.13725490196078433,0.5129036210334035,0.5816326530612245,0.22222222222222224,0.625,0.5
46,Female,32524,44,13,4,3,1,0.1438217293516353,-1.6467610545508335,-0.2179620903303453,0.610092403824296,-0.4029115009251256,-0.7636038086367618,0.5490196078431373,0.026141388489769546,0.43877551020408156,0.6666666666666666,0.375,0.25
19,Female,44053,61,10,2,2,0,-1.69220034747775,-1.1952576396041528,0.3674021333056533,0.04762245561504946,-1.16890294755084,-1.1611070926746387,0.019607843137254943,0.15455385883427453,0.6122448979591836,0.5,0.125,0.125
45,Male,84893,1,17,9,4,0,0.07582091169128771,0.4041351495729173,-1.6985892442331652,1.360052334769958,1.5120671156391603,-0.3661005245988848,0.5294117647058824,0.609438522627282,0.0,0.8888888888888888,1.0,0.375
47,Female,83180,6,17,7,3,0,0.21182254701198291,0.33704994272031397,-1.5264232961049304,1.360052334769958,0.7460756690134459,-0.7636038086367618,0.5686274509803921,0.5903587618761208,0.05102040816326531,0.8888888888888888,0.75,0.25
58,Male,56106,90,4,9,1,0,0.9598315412758065,-0.7232331222694018,1.3659646324494155,-1.0773174408034436,1.5120671156391603,-1.558610376712516,0.7843137254901961,0.2888027533665252,0.9081632653061223,0.16666666666666666,1.0,0.0
29,Female,90501,95,19,5,8,0,-1.0121921708742738,0.6237579400162329,1.5381305805776504,1.735032300242789,-0.019915777612268423,1.223912611552623,0.21568627450980393,0.6719016272930798,0.9591836734693877,1.0,0.5,0.875
37,Male,72020,80,12,5,6,0,-0.4681856295914931,-0.10000254325461508,1.0216327361929458,0.42260242108788043,-0.019915777612268423,0.42890604347686917,0.37254901960784315,0.46605629253405517,0.8061224489795917,0.611111111111111,0.5,0.625
64,Male,43041,60,1,4,1,0,1.367836447237892,-1.2348899976513417,0.3329689436800063,-1.63978738901269,-0.4029115009251256,-1.558610376712516,0.9019607843137255,0.14328198616633814,0.6020408163265305,0.0,0.375,0.0
34,Male,99788,88,17,1,3,0,-0.6721880825725359,0.9874592336765524,1.2970982531981217,1.360052334769958,-1.551898670863697,-0.7636038086367618,0.3137254901960784,0.7753422216281842,0.8877551020408162,0.8888888888888888,0.0,0.25
32,Male,118475,66,16,5,7,0,-0.8081897178932311,1.7192871732297335,0.5395680814338881,1.1725623520335424,-0.019915777612268423,0.8264093275147462,0.27450980392156865,0.9834820284915518,0.6632653061224489,0.8333333333333333,0.5,0.75
60,Female,93285,96,15,3,1,0,1.0958331765965017,0.7327860870551399,1.5725637702032973,0.9850723692971269,-0.7859072242379828,-1.558610376712516,0.823529411764706,0.7029104153440038,0.9693877551020408,0.7777777777777777,0.25,0.0
56,Female,112902,32,16,9,3,0,0.8238299059551113,1.5010350671062316,-0.631160365838109,1.1725623520335424,1.5120671156391603,-0.7636038086367618,0.7450980392156864,0.9214087613192101,0.31632653061224486,0.8333333333333333,1.0,0.25
29,Female,71803,50,2,3,2,0,-1.0121921708742738,-0.10850078603746093,-0.011362952576463444,-1.4522974062762746,-0.7859072242379828,-1.1611070926746387,0.21568627450980393,0.4636393000746261,0.5,0.05555555555555555,0.25,0.125
51,Female,32328,73,4,4,3,0,0.48382581765337335,-1.6544368867417911,0.780600408813417,-1.0773174408034436,-0.4029115009251256,-0.7636038086367618,0.6470588235294118,0.02395829852641429,0.7346938775510203,0.16666666666666666,0.375,0.25
33,Male,99524,2,15,7,7,0,-0.7401889002328835,0.9771203576642423,-1.6641560546075183,0.9850723692971269,0.7460756690134459,0.8264093275147462,0.2941176470588236,0.7724017331061137,0.01020408163265306,0.7777777777777777,0.75,0.75
55,Female,55943,55,5,3,2,0,0.7558290882947637,-0.7296165949588207,0.16080299555177144,-0.889827458067028,-0.7859072242379828,-1.1611070926746387,0.7254901960784313,0.2869872244684288,0.5510204081632653,0.22222222222222224,0.25,0.125
19,Female,77780,64,14,7,8,0,-1.69220034747775,0.12557293337760636,0.4707017021825942,0.7975823865607115,0.7460756690134459,1.223912611552623,0.019607843137254943,0.5302124057428632,0.6428571428571428,0.7222222222222221,0.75,0.875
55,Female,94210,65,1,8,6,0,0.7558290882947637,0.769011315507363,0.5051348918082412,-1.63978738901269,1.1290713923263032,0.42890604347686917,0.7254901960784313,0.7132132633853487,0.6530612244897959,0.0,0.875,0.625
47,Male,69857,38,5,2,8,0,0.21182254701198291,-0.18471083421911075,-0.42456122808422714,-0.889827458067028,-1.16890294755084,1.223912611552623,0.5686274509803921,0.44196433543845587,0.37755102040816324,0.22222222222222224,0.125,0.875
28,Female,45904,21,11,9,9,0,-1.0801929885346215,-1.122768020290569,-1.0099254517202256,0.23511243835146495,1.5120671156391603,1.6214158955905003,0.1960784313725491,0.17517069313106343,0.2040816326530612,0.5555555555555555,1.0,1.0
51,Male,43409,68,17,5,1,1,0.48382581765337335,-1.2204782310887274,0.6084344606851821,1.360052334769958,-0.019915777612268423,-1.558610376712516,0.6470588235294118,0.14738084895467862,0.6836734693877551,0.8888888888888888,0.5,0.0
32,Female,30177,62,6,1,9,0,-0.8081897178932311,-1.7386752287966363,0.40183532293130025,-0.7023374753306125,-1.551898670863697,1.6214158955905003,0.27450980392156865,0.0,0.6224489795918366,0.2777777777777778,0.0,1.0
25,Male,43225,69,7,5,4,0,-1.2841954415156644,-1.2276841143700346,0.642867650310829,-0.514847492594197,-0.019915777612268423,-0.3661005245988848,0.13725490196078433,0.14533141756050838,0.693877551020408,0.33333333333333326,0.5,0.375
39,Male,65042,6,17,2,9,0,-0.3321839942707979,-0.37327783421635835,-1.5264232961049304,1.360052334769958,-1.16890294755084,1.6214158955905003,0.4117647058823529,0.3883338345529678,0.05102040816326531,0.8888888888888888,0.125,1.0
66,Male,82438,53,12,1,8,0,1.5038380825585873,0.30799143514026045,0.09193661630047748,0.42260242108788043,-1.551898670863697,1.223912611552623,0.9411764705882354,0.5820942070148474,0.5306122448979591,0.611111111111111,0.0,0.875
64,Female,60245,74,18,2,3,0,1.367836447237892,-0.5611399108491303,0.815033598439064,1.5475423175063734,-1.16890294755084,-0.7636038086367618,0.9019607843137255,0.33490382152125736,0.7448979591836734,0.9444444444444444,0.125,0.25
64,Male,92586,51,7,5,5,1,1.367836447237892,0.7054115630680006,0.023070237049183533,-0.514847492594197,-0.019915777612268423,0.03140275943899218,0.9019607843137255,0.6951248036889766,0.510204081632653,0.33333333333333326,0.5,0.5
49,Male,48909,62,10,4,8,0,0.34782418233267814,-1.0050849808322662,0.40183532293130025,0.04762245561504946,-0.4029115009251256,1.223912611552623,0.607843137254902,0.2086410264978114,0.6224489795918366,0.5,0.375,0.875
57,Male,40552,82,1,5,1,1,0.8918307236154589,-1.3323652339946748,1.0904991154442398,-1.63978738901269,-0.019915777612268423,-1.558610376712516,0.7647058823529412,0.11555897127454584,0.8265306122448979,0.0,0.5,0.0
53,Male,107291,11,12,2,8,0,0.6198274529740685,1.2812947894355033,-1.3542573479766955,0.42260242108788043,-1.16890294755084,1.223912611552623,0.6862745098039217,0.8589122420111159,0.1020408163265306,0.611111111111111,0.125,0.875
24,Female,41495,66,10,2,3,0,-1.352196259176012,-1.295435082177976,0.5395680814338881,0.04762245561504946,-1.16890294755084,-0.7636038086367618,0.11764705882352944,0.12606230716966843,0.6632653061224489,0.5,0.125,0.25
57,Female,34563,82,3,3,2,0,0.8918307236154589,-1.5669089023193925,1.0904991154442398,-1.264807423539859,-0.7859072242379828,-1.1611070926746387,0.7647058823529412,0.048852207037123674,0.8265306122448979,0.1111111111111111,0.25,0.125
49,Female,53820,25,18,2,4,0,0.34782418233267814,-0.8127583895578148,-0.8721926932176378,1.5475423175063734,-1.16890294755084,-0.3661005245988848,0.607843137254902,0.26334079593677956,0.24489795918367346,0.9444444444444444,0.125,0.375
33,Male,32785,8,2,9,5,0,-0.7401889002328835,-1.636539665765936,-1.4575569168536364,-1.4522974062762746,1.5120671156391603,0.03140275943899218,0.2941176470588236,0.02904846236954367,0.07142857142857142,0.05555555555555555,1.0,0.5
69,Male,103289,13,2,6,7,0,1.7078405355396302,1.1245668280670746,-1.2853909687254015,-1.4522974062762746,0.36307994570058877,0.8264093275147462,1.0,0.8143371091879128,0.12244897959183672,0.05555555555555555,0.625,0.75
63,Male,108548,74,19,3,3,0,1.2998356295775446,1.3305219377213893,0.815033598439064,1.735032300242789,-0.7859072242379828,-0.7636038086367618,0.8823529411764707,0.8729129771332464,0.7448979591836734,1.0,0.25,0.25
29,Male,106061,10,10,7,2,0,-1.0121921708742738,1.2331250261963311,-1.3886905376023424,0.04762245561504946,0.7460756690134459,-1.1611070926746387,0.21568627450980393,0.8452122386696517,0.09183673469387754,0.5,0.75,0.125
28,Male,35116,38,18,2,2,0,-1.0801929885346215,-1.5452520900663338,-0.42456122808422714,1.5475423175063734,-1.16890294755084,-1.1611070926746387,0.1960784313725491,0.05501163943373322,0.37755102040816324,0.9444444444444444,0.125,0.125
37,Female,100636,59,4,1,3,0,-0.4681856295914931,1.020668956625185,0.29853575405435934,-1.0773174408034436,-1.551898670863697,-0.7636038086367618,0.37254901960784315,0.7847874271839252,0.5918367346938775,0.16666666666666666,0.0,0.25
63,Female,51790,8,1,2,4,0,1.2998356295775446,-0.8922580801070178,-1.4575569168536364,-1.63978738901269,-1.16890294755084,-0.3661005245988848,0.8823529411764707,0.24073022131631422,0.07142857142857142,0.0,0.125,0.375
32,Male,113286,75,17,2,9,0,-0.8081897178932311,1.5160734322150464,0.8494667880647109,1.360052334769958,-1.16890294755084,1.6214158955905003,0.27450980392156865,0.9256858355331306,0.7551020408163265,0.8888888888888888,0.125,1.0
59,Male,110917,12,3,6,1,0,1.0278323589361542,1.4232976849682177,-1.3198241583510484,-1.264807423539859,0.36307994570058877,-1.558610376712516,0.8039215686274509,0.8992994063331885,0.11224489795918367,0.1111111111111111,0.625,0.0
50,Male,63391,95,9,7,4,0,0.41582499999302575,-0.43793497170243434,1.5381305805776504,-0.13986752712136605,0.7460756690134459,-0.3661005245988848,0.6274509803921569,0.3699446430759293,0.9591836734693877,0.4444444444444444,0.75,0.375
20,Male,43437,58,11,4,1,0,-1.6241995298174023,-1.2193816836328764,0.2641025644287123,0.23511243835146495,-0.4029115009251256,-1.558610376712516,0.03921568627450983,0.1476927189494437,0.5816326530612245,0.5555555555555555,0.375,0.0
29,Male,31688,77,1,6,4,0,-1.0121921708742738,-1.6795008285898156,0.9183331673160049,-1.63978738901269,0.36307994570058877,-0.3661005245988848,0.21568627450980393,0.016829841503213372,0.7755102040816326,0.0,0.625,0.375
51,Female,117738,74,6,6,6,1,0.48382581765337335,1.6904244776953674,0.815033598439064,-0.7023374753306125,0.36307994570058877,0.42890604347686917,0.6470588235294118,0.975273164700772,0.7448979591836734,0.2777777777777778,0.625,0.625
24,Female,35188,41,10,8,1,1,-1.352196259176012,-1.542432396608431,-0.3212616592072862,0.04762245561504946,1.1290713923263032,-1.558610376712516,0.11764705882352944,0.0558135908488433,0.4081632653061224,0.5,0.875,0.0
50,Male,57383,84,13,1,9,1,0.41582499999302575,-0.6732227258007653,1.1593654946955336,0.610092403824296,-1.551898670863697,1.6214158955905003,0.6274509803921569,0.30302625277063083,0.846938775510204,0.6666666666666666,0.0,1.0
27,Male,112302,18,10,9,2,0,-1.1481938061949692,1.4775376216237086,-1.1132250205971665,0.04762245561504946,1.5120671156391603,-1.1611070926746387,0.17647058823529416,0.9147258328599592,0.173469387755102,0.5,1.0,0.125
57,Male,78854,45,19,7,8,1,0.8918307236154589,0.16763336079132266,-0.18352890070469832,1.735032300242789,0.7460756690134459,1.223912611552623,0.7647058823529412,0.5421748476849222,0.44897959183673464,1.0,0.75,0.875
35,Female,79487,88,8,6,8,0,-0.6041872649121883,0.19242316577538449,1.2970982531981217,-0.32735750985778156,0.36307994570058877,1.223912611552623,0.33333333333333337,0.5492253372094318,0.8877551020408162,0.38888888888888884,0.625,0.875
31,Female,97689,58,2,2,1,0,-0.8761905355535787,0.9052573368968593,0.2641025644287123,-1.4522974062762746,-1.16890294755084,-1.558610376712516,0.2549019607843137,0.7519631102349049,0.5816326530612245,0.05555555555555555,0.125,0.0
39,Male,51804,3,9,1,1,0,-0.3321839942707979,-0.8917098063790923,-1.6297228649818714,-0.13986752712136605,-1.551898670863697,-1.558610376712516,0.4117647058823529,0.24088615631369664,0.020408163265306124,0.4444444444444444,0.0,0.0
41,Male,34921,81,18,6,1,0,-0.1961823589501027,-1.5528887598481538,1.0560659258185927,1.5475423175063734,0.36307994570058877,-1.558610376712516,0.4509803921568628,0.052839687684476666,0.8163265306122448,0.9444444444444444,0.625,0.0
35,Male,111171,99,13,2,2,0,-0.6041872649121883,1.4332449368891527,1.6758633390802382,0.610092403824296,-1.16890294755084,-1.1611070926746387,0.33333333333333337,0.9021285127142713,0.9999999999999999,0.6666666666666666,0.125,0.125
45,Male,52486,70,1,1,8,0,0.07582091169128771,-0.865001043347291,0.677300839936476,-1.63978738901269,-1.551898670863697,1.223912611552623,0.5294117647058824,0.2484824183290451,0.7040816326530611,0.0,0.0,0.875
68,Female,34728,99,1,1,8,0,1.6398397178792825,-1.5604471048116988,1.6758633390802382,-1.63978738901269,-1.551898670863697,1.223912611552623,0.9803921568627451,0.05069001236341769,0.9999999999999999,0.0,0.0,0.875
28,Male,70321,46,9,6,9,1,-1.0801929885346215,-0.1665394763792929,-0.14909571107905134,-0.13986752712136605,0.36307994570058877,1.6214158955905003,0.1960784313725491,0.44713246678027646,0.4591836734693877,0.4444444444444444,0.625,1.0
48,Male,93293,72,8,5,5,0,0.27982336467233054,0.7330993863282402,0.74616721918777,-0.32735750985778156,-0.019915777612268423,0.03140275943899218,0.5882352941176471,0.7029995210567936,0.7244897959183673,0.38888888888888884,0.5,0.5
27,Female,79260,8,6,5,5,1,-1.1481938061949692,0.18353329890116327,-1.4575569168536364,-0.7023374753306125,-0.019915777612268423,0.03140275943899218,0.17647058823529416,0.5466969626090152,0.07142857142857142,0.2777777777777778,0.5,0.5
56,Male,50906,97,6,4,5,1,0.8238299059551113,-0.9268776497846017,1.6069969598289444,-0.7023374753306125,-0.4029115009251256,0.03140275943899218,0.7450980392156864,0.23088404005301794,0.9795918367346937,0.2777777777777778,0.375,0.5
18,Male,91753,86,13,4,8,1,-1.7602011651380975,0.672789276256431,1.2282318739468276,0.610092403824296,-0.4029115009251256,1.223912611552623,0.0,0.6858466713447167,0.8673469387755102,0.6666666666666666,0.375,0.875
50,Male,31728,1,16,8,9,0,0.41582499999302575,-1.677934332224314,-1.6985892442331652,1.1725623520335424,1.1290713923263032,1.6214158955905003,0.6274509803921569,0.017275370067163454,0.0,0.8333333333333333,0.875,1.0
43,Male,92480,3,7,8,7,1,-0.06018072362940749,0.7012603476994215,-1.6297228649818714,-0.514847492594197,1.1290713923263032,0.8264093275147462,0.4901960784313726,0.693944152994509,0.020408163265306124,0.33333333333333326,0.875,0.75
55,Male,72468,21,9,8,2,0,0.7558290882947637,-0.08245778396099786,-1.0099254517202256,-0.13986752712136605,1.1290713923263032,-1.1611070926746387,0.7254901960784313,0.4710462124502957,0.2040816326530612,0.4444444444444444,0.875,0.125
45,Male,110593,87,8,9,6,0,0.07582091169128771,1.4106090644076554,1.2626650635724745,-0.32735750985778156,1.5120671156391603,0.42890604347686917,0.5294117647058824,0.895690624965193,0.8775510204081631,0.38888888888888884,1.0,0.625
67,Male,111797,14,12,8,4,1,1.571838900218935,1.4577606050092515,-1.2509577790997546,0.42260242108788043,1.1290713923263032,-0.3661005245988848,0.9607843137254902,0.9091010347400899,0.13265306122448978,0.611111111111111,0.875,0.375
51,Female,113410,26,12,8,7,0,0.48382581765337335,1.5209295709481012,-0.8377595035919908,0.42260242108788043,1.1290713923263032,0.8264093275147462,0.6470588235294118,0.9270669740813757,0.2551020408163265,0.611111111111111,0.875,0.75
42,Male,57083,15,1,7,5,0,-0.1281815412897551,-0.6849714485420269,-1.2165245894741075,-1.63978738901269,0.7460756690134459,0.03140275943899218,0.47058823529411764,0.2996847885410054,0.14285714285714282,0.0,0.75,0.5
31,Male,32326,54,2,5,7,1,-0.8761905355535787,-1.654515211560066,0.12636980592612446,-1.4522974062762746,-0.019915777612268423,0.8264093275147462,0.2549019607843137,0.02393602209821677,0.5408163265306122,0.05555555555555555,0.5,0.75
30,Male,43892,28,14,9,8,1,-0.9441913532139263,-1.2015627874752965,-0.7688931243406969,0.7975823865607115,1.5120671156391603,1.223912611552623,0.23529411764705888,0.15276060636437555,0.2755102040816326,0.7222222222222221,1.0,0.875
52,Male,100728,57,8,5,8,1,0.5518266353137209,1.0242718982658385,0.22966937480306537,-0.32735750985778156,-0.019915777612268423,1.223912611552623,0.6666666666666666,0.7858121428810105,0.5714285714285714,0.38888888888888884,0.5,0.875
65,Male,82111,77,17,1,4,0,1.4358372648982398,0.29518532735228536,0.9183331673160049,1.360052334769958,-1.551898670863697,-0.3661005245988848,0.9215686274509803,0.5784520110045557,0.7755102040816326,0.8888888888888888,0.0,0.375
61,Female,32544,26,12,7,7,0,1.1638339942568494,-1.6459778063680828,-0.8377595035919908,0.42260242108788043,0.7460756690134459,0.8264093275147462,0.8431372549019608,0.026364152771744587,0.2551020408163265,0.611111111111111,0.75,0.75
